Date/Time,Reader,Place,Card number,Room name,ID of tenant
9/3/2024 20:41,86072,G2 ENTRY TS,770392,,65
9/3/2024 20:40,86024,G2 ENTRY1 QR,553122,via FR App.,65
9/3/2024 20:40,8B002,G2 ENTRY 1Z,553122,,65
9/3/2024 20:40,8.00E+44,G5 ENTRY TS,547034,Outside,230
9/3/2024 20:38,86021,G5 ENTRY 3 QR,807653,via FR App.,65
9/3/2024 20:38,86005,G5 ENTRY 3,807653,,65
9/3/2024 20:38,87071,G3 ENTRY 3Z,538067,Outside,230
9/3/2024 20:38,86008,G2 ENTRY1,520858,,13
9/3/2024 20:38,86008,G2 ENTRY1,861003,,13
9/3/2024 20:38,8D009,G1 ENTRY TS,541163,Outside,230
9/3/2024 20:38,8D009,G1 ENTRY TS,546378,Outside,230
9/3/2024 20:37,86005,G5 ENTRY 3,550913,Outside,230
9/3/2024 20:37,86008,G2 ENTRY1,840035,Outside,13
9/3/2024 20:36,86005,G5 ENTRY 3,551647,Outside,230
9/3/2024 20:35,86008,G2 ENTRY1,555241,,65
9/3/2024 20:35,86078,G3 ENTRY 3,553111,,65
9/3/2024 20:35,86094,G3 ENTRY 3 QR,906391,via FR App.,65
9/3/2024 20:35,86078,G3 ENTRY 3,906391,,65
9/3/2024 20:34,86079,G5 ENTRY 3Z,539516,,13
9/3/2024 20:34,86094,G3 ENTRY 3 QR,766433,via FR App.,65
9/3/2024 20:34,86078,G3 ENTRY 3,766433,,65
9/3/2024 20:34,86078,G3 ENTRY 3,511201,Outside,230
9/3/2024 20:32,87071,G3 ENTRY 3Z,806600,,13
9/3/2024 20:32,86021,G5 ENTRY 3 QR,765213,via FR App.,65
9/3/2024 20:32,86005,G5 ENTRY 3,765213,,65
9/3/2024 20:32,86079,G5 ENTRY 3Z,765213,,65
9/3/2024 20:31,86024,G2 ENTRY1 QR,915994,via FR App.,65
9/3/2024 20:31,8B002,G2 ENTRY 1Z,915994,,65
9/3/2024 20:30,87071,G3 ENTRY 3Z,520278,Outside,230
9/3/2024 20:30,86078,G3 ENTRY 3,548440,Outside,230
9/3/2024 20:30,86005,G5 ENTRY 3,843608,,13
9/3/2024 20:30,87071,G3 ENTRY 3Z,769477,,65
9/3/2024 20:30,86078,G3 ENTRY 3,769477,,65
9/3/2024 20:29,8D009,G1 ENTRY TS,547499,Outside,230
9/3/2024 20:28,86094,G3 ENTRY 3 QR,868374,via FR App.,65
9/3/2024 20:28,87071,G3 ENTRY 3Z,868374,,65
9/3/2024 20:27,86072,G2 ENTRY TS,811367,,13
9/3/2024 20:27,86072,G2 ENTRY TS,811367,,13
9/3/2024 20:27,86008,G2 ENTRY1,517178,Outside,230
9/3/2024 20:27,86005,G5 ENTRY 3,555390,Outside,230
9/3/2024 20:27,86008,G2 ENTRY1,760516,,65
9/3/2024 20:26,86005,G5 ENTRY 3,547982,Outside,230
9/3/2024 20:26,86008,G2 ENTRY1,526786,Outside,230
9/3/2024 20:26,86008,G2 ENTRY1,542687,Outside,230
9/3/2024 20:26,86008,G2 ENTRY1,531308,Outside,230
9/3/2024 20:26,86021,G5 ENTRY 3 QR,765229,via FR App.,65
9/3/2024 20:26,86079,G5 ENTRY 3Z,765229,,65
9/3/2024 20:24,86008,G2 ENTRY1,896481,,13
9/3/2024 20:23,86078,G3 ENTRY 3,138501,,65
9/3/2024 20:22,86094,G3 ENTRY 3 QR,879951,via FR App.,65
9/3/2024 20:22,87071,G3 ENTRY 3Z,879951,,65
9/3/2024 20:22,86078,G3 ENTRY 3,879951,,65
9/3/2024 20:22,86005,G5 ENTRY 3,519739,,13
9/3/2024 20:22,8.00E+44,G5 ENTRY TS,867308,,13
9/3/2024 20:21,86094,G3 ENTRY 3 QR,761698,via FR App.,65
9/3/2024 20:21,86078,G3 ENTRY 3,761698,,65
9/3/2024 20:21,86008,G2 ENTRY1,903603,,65
9/3/2024 20:20,86078,G3 ENTRY 3,766932,,65
9/3/2024 20:18,86021,G5 ENTRY 3 QR,766718,via FR App.,65
9/3/2024 20:18,86005,G5 ENTRY 3,766718,,65
9/3/2024 20:18,86079,G5 ENTRY 3Z,766718,,65
9/3/2024 20:16,86078,G3 ENTRY 3,884269,,13
9/3/2024 20:16,86078,G3 ENTRY 3,821366,Outside,13
9/3/2024 20:16,87071,G3 ENTRY 3Z,764746,,65
9/3/2024 20:15,87071,G3 ENTRY 3Z,764746,,65
9/3/2024 20:15,87071,G3 ENTRY 3Z,764746,,65
9/3/2024 20:15,86078,G3 ENTRY 3,766102,,65
9/3/2024 20:15,87071,G3 ENTRY 3Z,764746,,65
9/3/2024 20:15,86094,G3 ENTRY 3 QR,764746,via FR App.,65
9/3/2024 20:15,87071,G3 ENTRY 3Z,764746,,65
9/3/2024 20:15,86078,G3 ENTRY 3,764746,,65
9/3/2024 20:15,86094,G3 ENTRY 3 QR,548890,via FR App.,65
9/3/2024 20:15,86078,G3 ENTRY 3,548890,,65
9/3/2024 20:14,86008,G2 ENTRY1,758483,Outside,65
9/3/2024 20:14,86021,G5 ENTRY 3 QR,547586,via FR App.,65
9/3/2024 20:14,86005,G5 ENTRY 3,547586,,65
9/3/2024 20:14,86079,G5 ENTRY 3Z,547586,,65
9/3/2024 20:13,86008,G2 ENTRY1,756148,,65
9/3/2024 20:13,86024,G2 ENTRY1 QR,829268,via FR App.,65
9/3/2024 20:13,86008,G2 ENTRY1,711482,Outside,230
9/3/2024 20:12,86078,G3 ENTRY 3,894743,,65
9/3/2024 20:12,86094,G3 ENTRY 3 QR,552577,Outside,230
9/3/2024 20:10,86094,G3 ENTRY 3 QR,887334,via FR App.,65
9/3/2024 20:10,87071,G3 ENTRY 3Z,887334,,65
9/3/2024 20:09,86024,G2 ENTRY1 QR,545920,via FR App.,65
9/3/2024 20:09,8B002,G2 ENTRY 1Z,545920,,65
9/3/2024 20:07,86014,G3 ENTRY TS,547499,Outside,230
9/3/2024 20:06,8B002,G2 ENTRY 1Z,546851,,13
9/3/2024 20:05,86078,G3 ENTRY 3,536870,,13
9/3/2024 20:04,86005,G5 ENTRY 3,763362,,65
9/3/2024 20:04,86008,G2 ENTRY1,535273,Outside,230
9/3/2024 20:03,86078,G3 ENTRY 3,511409,Outside,230
9/3/2024 20:02,86079,G5 ENTRY 3Z,544323,,13
9/3/2024 20:02,86014,G3 ENTRY TS,823384,,13
9/3/2024 20:00,86072,G2 ENTRY TS,550335,Outside,230
9/3/2024 20:00,86067,G4 ENTRY TS1,831105,,13
9/3/2024 19:59,86078,G3 ENTRY 3,894255,,65
9/3/2024 19:59,86008,G2 ENTRY1,896499,Outside,230
9/3/2024 19:59,86078,G3 ENTRY 3,542067,Outside,230
9/3/2024 19:58,86105,G4 ENTRY TSZ,538067,Outside,230
9/3/2024 19:58,86021,G5 ENTRY 3 QR,845641,via FR App.,65
9/3/2024 19:58,86005,G5 ENTRY 3,845641,,65
9/3/2024 19:58,86079,G5 ENTRY 3Z,845641,,65
9/3/2024 19:57,86078,G3 ENTRY 3,906434,,65
9/3/2024 19:56,86094,G3 ENTRY 3 QR,906434,via FR App.,65
9/3/2024 19:56,86094,G3 ENTRY 3 QR,906434,via FR App.,65
9/3/2024 19:56,8.00E+44,G5 ENTRY TS,557686,Outside,230
9/3/2024 19:55,86021,G5 ENTRY 3 QR,870638,via FR App.,65
9/3/2024 19:55,86079,G5 ENTRY 3Z,870638,,65
9/3/2024 19:53,86021,G5 ENTRY 3 QR,847348,via FR App.,65
9/3/2024 19:53,86024,G2 ENTRY1 QR,552347,via FR App.,65
9/3/2024 19:53,86079,G5 ENTRY 3Z,847348,,65
9/3/2024 19:53,8B002,G2 ENTRY 1Z,552347,,65
9/3/2024 19:53,86094,G3 ENTRY 3 QR,875314,via FR App.,65
9/3/2024 19:53,87071,G3 ENTRY 3Z,875314,,65
9/3/2024 19:53,86005,G5 ENTRY 3,874420,,13
9/3/2024 19:52,8.00E+44,G5 ENTRY TS,541767,,13
9/3/2024 19:51,86008,G2 ENTRY1,873653,,65
9/3/2024 19:50,86078,G3 ENTRY 3,908052,,65
9/3/2024 19:50,86072,G2 ENTRY TS,556301,Outside,230
9/3/2024 19:50,86078,G3 ENTRY 3,552908,Outside,230
9/3/2024 19:49,86008,G2 ENTRY1,535836,Outside,230
9/3/2024 19:49,86008,G2 ENTRY1,853400,,13
9/3/2024 19:48,86024,G2 ENTRY1 QR,884181,via FR App.,65
9/3/2024 19:48,8B002,G2 ENTRY 1Z,884181,,65
9/3/2024 19:48,86005,G5 ENTRY 3,515598,,13
9/3/2024 19:48,8.00E+44,G5 ENTRY TS,845423,,13
9/3/2024 19:48,86024,G2 ENTRY1 QR,823149,via FR App.,169
9/3/2024 19:48,86008,G2 ENTRY1,823149,,169
9/3/2024 19:48,86024,G2 ENTRY1 QR,865434,via FR App.,13
9/3/2024 19:48,8B002,G2 ENTRY 1Z,865434,,13
9/3/2024 19:48,86024,G2 ENTRY1 QR,911182,via FR App.,13
9/3/2024 19:48,86008,G2 ENTRY1,911182,Outside,13
9/3/2024 19:47,86094,G3 ENTRY 3 QR,772885,via FR App.,65
9/3/2024 19:47,87071,G3 ENTRY 3Z,772885,,65
9/3/2024 19:47,86024,G2 ENTRY1 QR,860055,via FR App.,65
9/3/2024 19:46,86024,G2 ENTRY1 QR,755999,via FR App.,65
9/3/2024 19:46,8B002,G2 ENTRY 1Z,755999,,65
9/3/2024 19:45,86078,G3 ENTRY 3,886455,,65
9/3/2024 19:45,87071,G3 ENTRY 3Z,769043,,65
9/3/2024 19:45,86094,G3 ENTRY 3 QR,769043,via FR App.,65
9/3/2024 19:45,87071,G3 ENTRY 3Z,769043,,65
9/3/2024 19:45,86072,G2 ENTRY TS,549676,Outside,230
9/3/2024 19:45,86072,G2 ENTRY TS,549667,Outside,230
9/3/2024 19:45,86072,G2 ENTRY TS,541483,Outside,230
9/3/2024 19:44,8D009,G1 ENTRY TS,531006,,13
9/3/2024 19:44,8D009,G1 ENTRY TS,885034,,13
9/3/2024 19:44,86072,G2 ENTRY TS,551999,Outside,230
9/3/2024 19:44,86072,G2 ENTRY TS,895959,Outside,230
9/3/2024 19:42,86078,G3 ENTRY 3,522997,,13
9/3/2024 19:42,8D009,G1 ENTRY TS,548479,Outside,230
9/3/2024 19:42,86024,G2 ENTRY1 QR,759430,via FR App.,65
9/3/2024 19:42,86008,G2 ENTRY1,759430,,65
9/3/2024 19:41,86005,G5 ENTRY 3,541972,,13
9/3/2024 19:40,86105,G4 ENTRY TSZ,721094,,65
9/3/2024 19:39,86021,G5 ENTRY 3 QR,768671,via FR App.,65
9/3/2024 19:39,86024,G2 ENTRY1 QR,878603,via FR App.,65
9/3/2024 19:39,8B002,G2 ENTRY 1Z,878603,,65
9/3/2024 19:38,86024,G2 ENTRY1 QR,843980,via FR App.,65
9/3/2024 19:38,8B002,G2 ENTRY 1Z,843980,,65
9/3/2024 19:38,86008,G2 ENTRY1,769245,,65
9/3/2024 19:36,86067,G4 ENTRY TS1,547173,Outside,230
9/3/2024 19:36,86005,G5 ENTRY 3,833179,,13
9/3/2024 19:36,CB108,G1 ENTRY TSZ,356772,Outside,13
9/3/2024 19:35,86005,G5 ENTRY 3,552943,,65
9/3/2024 19:35,86021,G5 ENTRY 3 QR,802996,via FR App.,169
9/3/2024 19:35,86079,G5 ENTRY 3Z,802996,,169
9/3/2024 19:35,86078,G3 ENTRY 3,760204,,65
9/3/2024 19:34,86079,G5 ENTRY 3Z,523279,,13
9/3/2024 19:34,86005,G5 ENTRY 3,523279,,13
9/3/2024 19:34,86021,G5 ENTRY 3 QR,523279,via FR App.,13
9/3/2024 19:34,86008,G2 ENTRY1,556598,,13
9/3/2024 19:34,86078,G3 ENTRY 3,806257,,13
9/3/2024 19:34,87071,G3 ENTRY 3Z,519750,Outside,13
9/3/2024 19:32,86005,G5 ENTRY 3,770875,,65
9/3/2024 19:32,86024,G2 ENTRY1 QR,450387,Outside,13
9/3/2024 19:32,86094,G3 ENTRY 3 QR,552658,via FR App.,65
9/3/2024 19:32,87071,G3 ENTRY 3Z,552658,,65
9/3/2024 19:32,86078,G3 ENTRY 3,552658,,65
9/3/2024 19:31,86005,G5 ENTRY 3,770391,,65
9/3/2024 19:30,8D009,G1 ENTRY TS,547499,Outside,230
9/3/2024 19:30,8.00E+44,G5 ENTRY TS,555688,,13
9/3/2024 19:29,86078,G3 ENTRY 3,769264,,65
9/3/2024 19:29,86078,G3 ENTRY 3,546054,,169
9/3/2024 19:29,86078,G3 ENTRY 3,885073,,13
9/3/2024 19:29,86078,G3 ENTRY 3,512925,Outside,230
9/3/2024 19:28,8.00E+44,G5 ENTRY TS,522898,,13
9/3/2024 19:28,86005,G5 ENTRY 3,767366,,65
9/3/2024 19:26,86072,G2 ENTRY TS,539575,Outside,230
9/3/2024 19:25,86094,G3 ENTRY 3 QR,910221,via FR App.,65
9/3/2024 19:25,87071,G3 ENTRY 3Z,910221,,65
9/3/2024 19:25,86008,G2 ENTRY1,518182,Outside,230
9/3/2024 19:25,86078,G3 ENTRY 3,518792,,13
9/3/2024 19:25,86008,G2 ENTRY1,554742,,13
9/3/2024 19:24,86008,G2 ENTRY1,711482,Outside,230
9/3/2024 19:24,86094,G3 ENTRY 3 QR,847934,via FR App.,13
9/3/2024 19:24,86094,G3 ENTRY 3 QR,847934,via FR App.,13
9/3/2024 19:24,86078,G3 ENTRY 3,847934,,13
9/3/2024 19:24,87071,G3 ENTRY 3Z,847934,,13
9/3/2024 19:23,8B002,G2 ENTRY 1Z,535009,,13
9/3/2024 19:23,86024,G2 ENTRY1 QR,771192,via FR App.,65
9/3/2024 19:23,8B002,G2 ENTRY 1Z,771192,,65
9/3/2024 19:23,86008,G2 ENTRY1,539482,Outside,230
9/3/2024 19:21,86078,G3 ENTRY 3,837870,,13
9/3/2024 19:21,86078,G3 ENTRY 3,825502,,13
9/3/2024 19:21,86005,G5 ENTRY 3,766176,,65
9/3/2024 19:20,87103,G3 ENTRY TSZ,833162,,13
9/3/2024 19:20,86014,G3 ENTRY TS,833162,,13
9/3/2024 19:20,86024,G2 ENTRY1 QR,770528,via FR App.,65
9/3/2024 19:20,86008,G2 ENTRY1,770528,,65
9/3/2024 19:20,86008,G2 ENTRY1,107288,Outside,169
9/3/2024 19:20,86008,G2 ENTRY1,527133,,13
9/3/2024 19:18,86094,G3 ENTRY 3 QR,763944,via FR App.,65
9/3/2024 19:18,87103,G3 ENTRY TSZ,763944,,65
9/3/2024 19:18,86008,G2 ENTRY1,549959,Outside,230
9/3/2024 19:15,86078,G3 ENTRY 3,878152,,65
9/3/2024 19:15,86008,G2 ENTRY1,524000,,13
9/3/2024 19:14,86008,G2 ENTRY1,543714,Outside,230
9/3/2024 19:13,87071,G3 ENTRY 3Z,858397,,13
9/3/2024 19:09,86021,G5 ENTRY 3 QR,766759,via FR App.,65
9/3/2024 19:09,86005,G5 ENTRY 3,766759,,65
9/3/2024 19:07,86024,G2 ENTRY1 QR,546782,via FR App.,65
9/3/2024 19:07,8B002,G2 ENTRY 1Z,546782,,65
9/3/2024 19:05,86094,G3 ENTRY 3 QR,761720,via FR App.,65
9/3/2024 19:05,86078,G3 ENTRY 3,761720,,65
9/3/2024 19:04,86094,G3 ENTRY 3 QR,762372,via FR App.,65
9/3/2024 19:04,87071,G3 ENTRY 3Z,762372,,65
9/3/2024 19:03,86094,G3 ENTRY 3 QR,846237,via FR App.,65
9/3/2024 19:03,87071,G3 ENTRY 3Z,846237,,65
9/3/2024 19:03,86021,G5 ENTRY 3 QR,899579,via FR App.,65
9/3/2024 19:03,86079,G5 ENTRY 3Z,899579,,65
9/3/2024 19:01,87071,G3 ENTRY 3Z,821757,,65
9/3/2024 19:01,86094,G3 ENTRY 3 QR,821757,via FR App.,65
9/3/2024 19:00,86079,G5 ENTRY 3Z,530970,,16
9/3/2024 19:00,86079,G5 ENTRY 3Z,530970,,16
9/3/2024 19:00,86079,G5 ENTRY 3Z,530970,,16
9/3/2024 19:00,86021,G5 ENTRY 3 QR,530970,via FR App.,16
9/3/2024 19:00,86079,G5 ENTRY 3Z,530970,,16
9/3/2024 19:00,86021,G5 ENTRY 3 QR,808135,via FR App.,65
9/3/2024 19:00,86079,G5 ENTRY 3Z,808135,,65
9/3/2024 18:59,86021,G5 ENTRY 3 QR,765612,via FR App.,65
9/3/2024 18:59,86079,G5 ENTRY 3Z,765612,,65
9/3/2024 18:59,86021,G5 ENTRY 3 QR,837458,via FR App.,65
9/3/2024 18:59,86008,G2 ENTRY1,803327,,13
9/3/2024 18:59,86079,G5 ENTRY 3Z,837458,,65
9/3/2024 18:58,86005,G5 ENTRY 3,821018,,13
9/3/2024 18:58,86024,G2 ENTRY1 QR,772652,via FR App.,65
9/3/2024 18:56,86005,G5 ENTRY 3,548060,,65
9/3/2024 18:56,86078,G3 ENTRY 3,771174,,65
9/3/2024 18:56,86067,G4 ENTRY TS1,557296,Outside,230
9/3/2024 18:55,86008,G2 ENTRY1,815308,Outside,13
9/3/2024 18:55,86079,G5 ENTRY 3Z,876392,,65
9/3/2024 18:55,86021,G5 ENTRY 3 QR,876392,via FR App.,65
9/3/2024 18:55,86008,G2 ENTRY1,808840,,91
9/3/2024 18:55,86079,G5 ENTRY 3Z,876392,,65
9/3/2024 18:54,86008,G2 ENTRY1,557643,Outside,230
9/3/2024 18:54,86008,G2 ENTRY1,558790,,65
9/3/2024 18:54,86078,G3 ENTRY 3,874967,Outside,13
9/3/2024 18:53,87071,G3 ENTRY 3Z,538067,Outside,230
9/3/2024 18:53,8B034,G2 ENTRY TSZ,539821,Outside,230
9/3/2024 18:52,86005,G5 ENTRY 3,533747,Outside,230
9/3/2024 18:51,86078,G3 ENTRY 3,825272,,13
9/3/2024 18:51,86008,G2 ENTRY1,907295,Outside,13
9/3/2024 18:51,86094,G3 ENTRY 3 QR,760606,via FR App.,65
9/3/2024 18:51,86078,G3 ENTRY 3,760606,,65
9/3/2024 18:51,86005,G5 ENTRY 3,889846,,13
9/3/2024 18:49,86008,G2 ENTRY1,525984,,13
9/3/2024 18:48,86094,G3 ENTRY 3 QR,835815,via FR App.,65
9/3/2024 18:48,86005,G5 ENTRY 3,535717,,13
9/3/2024 18:47,8D009,G1 ENTRY TS,552852,Outside,230
9/3/2024 18:47,8D009,G1 ENTRY TS,555489,Outside,230
9/3/2024 18:47,86024,G2 ENTRY1 QR,555150,via FR App.,65
9/3/2024 18:47,86008,G2 ENTRY1,555150,,65
9/3/2024 18:47,86008,G2 ENTRY1,835966,,118
9/3/2024 18:46,8B034,G2 ENTRY TSZ,897150,Outside,230
9/3/2024 18:46,86005,G5 ENTRY 3,558790,,65
9/3/2024 18:45,86005,G5 ENTRY 3,827672,,13
9/3/2024 18:45,86005,G5 ENTRY 3,801896,,169
9/3/2024 18:44,86078,G3 ENTRY 3,832984,,13
9/3/2024 18:43,86008,G2 ENTRY1,525826,,13
9/3/2024 18:42,86008,G2 ENTRY1,501385,Outside,230
9/3/2024 18:41,86003,G4 ENTRY 3,826212,,13
9/3/2024 18:41,8D009,G1 ENTRY TS,916340,,65
9/3/2024 18:39,8D009,G1 ENTRY TS,826650,,13
9/3/2024 18:38,86021,G5 ENTRY 3 QR,904728,,13
9/3/2024 18:38,86079,G5 ENTRY 3Z,551292,,65
9/3/2024 18:38,86079,G5 ENTRY 3Z,551292,,65
9/3/2024 18:38,86021,G5 ENTRY 3 QR,551292,via FR App.,65
9/3/2024 18:38,86079,G5 ENTRY 3Z,551292,,65
9/3/2024 18:37,86079,G5 ENTRY 3Z,551292,,65
9/3/2024 18:37,86079,G5 ENTRY 3Z,551292,,65
9/3/2024 18:37,86079,G5 ENTRY 3Z,551292,,65
9/3/2024 18:37,86021,G5 ENTRY 3 QR,551292,via FR App.,65
9/3/2024 18:37,86079,G5 ENTRY 3Z,551292,,65
9/3/2024 18:35,86005,G5 ENTRY 3,536605,Outside,13
9/3/2024 18:35,86005,G5 ENTRY 3,528705,Outside,230
9/3/2024 18:34,86003,G4 ENTRY 3,843427,Outside,13
9/3/2024 18:34,86072,G2 ENTRY TS,889863,,65
9/3/2024 18:34,86008,G2 ENTRY1,539605,Outside,230
9/3/2024 18:33,86079,G5 ENTRY 3Z,898931,,13
9/3/2024 18:33,8.00E+44,G5 ENTRY TS,618540,,13
9/3/2024 18:33,86072,G2 ENTRY TS,556244,Outside,230
9/3/2024 18:32,86072,G2 ENTRY TS,547499,Outside,230
9/3/2024 18:32,86072,G2 ENTRY TS,547499,Outside,230
9/3/2024 18:32,86072,G2 ENTRY TS,547550,Outside,230
9/3/2024 18:32,86072,G2 ENTRY TS,548479,Outside,230
9/3/2024 18:32,86072,G2 ENTRY TS,547029,Outside,230
9/3/2024 18:32,86072,G2 ENTRY TS,547034,Outside,230
9/3/2024 18:32,86072,G2 ENTRY TS,547028,Outside,230
9/3/2024 18:32,86072,G2 ENTRY TS,556243,Outside,230
9/3/2024 18:32,86072,G2 ENTRY TS,550984,Outside,230
9/3/2024 18:32,86072,G2 ENTRY TS,550581,Outside,230
9/3/2024 18:31,86072,G2 ENTRY TS,556301,Outside,230
9/3/2024 18:31,86072,G2 ENTRY TS,547739,Outside,230
9/3/2024 18:31,86008,G2 ENTRY1,535836,Outside,230
9/3/2024 18:30,86024,G2 ENTRY1 QR,450827,Outside,13
9/3/2024 18:30,86024,G2 ENTRY1 QR,450739,Outside,13
9/3/2024 18:30,86005,G5 ENTRY 3,864852,,13
9/3/2024 18:29,86005,G5 ENTRY 3,530972,Outside,230
9/3/2024 18:27,86005,G5 ENTRY 3,555374,Outside,230
9/3/2024 18:27,86008,G2 ENTRY1,770875,,65
9/3/2024 18:27,86024,G2 ENTRY1 QR,768685,via FR App.,65
9/3/2024 18:26,8B002,G2 ENTRY 1Z,768685,,65
9/3/2024 18:25,86014,G3 ENTRY TS,830907,,65
9/3/2024 18:24,86014,G3 ENTRY TS,861546,Outside,13
9/3/2024 18:23,86005,G5 ENTRY 3,531258,Outside,230
9/3/2024 18:23,86005,G5 ENTRY 3,839482,,13
9/3/2024 18:22,86008,G2 ENTRY1,779721,,13
9/3/2024 18:22,86078,G3 ENTRY 3,819317,,13
9/3/2024 18:22,86008,G2 ENTRY1,556358,,13
9/3/2024 18:21,8D009,G1 ENTRY TS,832604,,13
9/3/2024 18:21,86094,G3 ENTRY 3 QR,828184,via FR App.,65
9/3/2024 18:19,86005,G5 ENTRY 3,823015,,13
9/3/2024 18:19,86021,G5 ENTRY 3 QR,838004,via FR App.,65
9/3/2024 18:19,86005,G5 ENTRY 3,838004,,65
9/3/2024 18:19,86021,G5 ENTRY 3 QR,838004,via FR App.,65
9/3/2024 18:19,86021,G5 ENTRY 3 QR,757820,via FR App.,65
9/3/2024 18:19,86079,G5 ENTRY 3Z,757820,,65
9/3/2024 18:19,86021,G5 ENTRY 3 QR,448533,Outside,13
9/3/2024 18:18,86021,G5 ENTRY 3 QR,769428,via FR App.,65
9/3/2024 18:18,86005,G5 ENTRY 3,769428,,65
9/3/2024 18:18,86078,G3 ENTRY 3,535717,,13
9/3/2024 18:16,86005,G5 ENTRY 3,550524,Outside,230
9/3/2024 18:16,86005,G5 ENTRY 3,521507,Outside,230
9/3/2024 18:14,86021,G5 ENTRY 3 QR,534818,via FR App.,65
9/3/2024 18:14,86079,G5 ENTRY 3Z,534818,,65
9/3/2024 18:14,86005,G5 ENTRY 3,534818,,65
9/3/2024 18:14,86005,G5 ENTRY 3,823343,,13
9/3/2024 18:13,86008,G2 ENTRY1,558797,Outside,230
9/3/2024 18:12,86021,G5 ENTRY 3 QR,882316,via FR App.,65
9/3/2024 18:12,86005,G5 ENTRY 3,886754,,65
9/3/2024 18:12,86005,G5 ENTRY 3,619403,Outside,169
9/3/2024 18:11,86008,G2 ENTRY1,881194,,169
9/3/2024 18:11,86021,G5 ENTRY 3 QR,766654,via FR App.,65
9/3/2024 18:11,86079,G5 ENTRY 3Z,766654,,65
9/3/2024 18:11,86008,G2 ENTRY1,889846,,13
9/3/2024 18:10,86005,G5 ENTRY 3,898218,Outside,230
9/3/2024 18:10,86008,G2 ENTRY1,559041,,13
9/3/2024 18:08,86094,G3 ENTRY 3 QR,451392,Outside,13
9/3/2024 18:08,8.00E+44,G5 ENTRY TS,528124,Outside,230
9/3/2024 18:08,8.00E+44,G5 ENTRY TS,515594,Outside,230
9/3/2024 18:06,87071,G3 ENTRY 3Z,538067,Outside,230
9/3/2024 18:06,87071,G3 ENTRY 3Z,538067,Outside,230
9/3/2024 18:06,86005,G5 ENTRY 3,531921,Outside,230
9/3/2024 18:06,8.00E+44,G5 ENTRY TS,549174,,13
9/3/2024 18:04,86024,G2 ENTRY1 QR,774533,via FR App.,65
9/3/2024 18:03,86021,G5 ENTRY 3 QR,710032,via FR App.,65
9/3/2024 18:03,86005,G5 ENTRY 3,710032,,65
9/3/2024 18:02,86008,G2 ENTRY1,543055,Outside,230
9/3/2024 18:01,8D089,G1 ENTRY 1 QR,446695,Outside,13
9/3/2024 18:01,86079,G5 ENTRY 3Z,993506,,65
9/3/2024 18:01,86005,G5 ENTRY 3,993506,,65
9/3/2024 18:01,86005,G5 ENTRY 3,549891,Outside,230
9/3/2024 18:01,8D073,G1 ENTRY 1,1143,,13
9/3/2024 18:00,86005,G5 ENTRY 3,522429,Outside,230
9/3/2024 18:00,CB076,G1 ENTRY 3Z,538067,Outside,230
9/3/2024 18:00,86083,G4 ENTRY TS1 QR,554739,Outside,230
9/3/2024 18:00,86067,G4 ENTRY TS1,551331,Outside,230
9/3/2024 18:00,CB076,G1 ENTRY 3Z,756023,,65
9/3/2024 18:00,8D058,G1 ENTRY 3 QR,756023,via FR App.,65
9/3/2024 17:59,86008,G2 ENTRY1,531864,Outside,65
9/3/2024 17:59,86072,G2 ENTRY TS,552927,Outside,230
9/3/2024 17:59,8B002,G2 ENTRY 1Z,861791,,65
9/3/2024 17:59,86024,G2 ENTRY1 QR,861791,via FR App.,65
9/3/2024 17:59,86024,G2 ENTRY1 QR,449899,Outside,13
9/3/2024 17:58,86008,G2 ENTRY1,834156,,13
9/3/2024 17:58,86005,G5 ENTRY 3,529528,Outside,230
9/3/2024 17:56,86005,G5 ENTRY 3,828041,,13
9/3/2024 17:56,86079,G5 ENTRY 3Z,895756,,65
9/3/2024 17:56,86021,G5 ENTRY 3 QR,819626,,65
9/3/2024 17:56,86079,G5 ENTRY 3Z,895756,,65
9/3/2024 17:56,86079,G5 ENTRY 3Z,828195,,65
9/3/2024 17:56,86021,G5 ENTRY 3 QR,828195,via FR App.,65
9/3/2024 17:56,86079,G5 ENTRY 3Z,895756,,65
9/3/2024 17:56,86079,G5 ENTRY 3Z,895756,,65
9/3/2024 17:56,86024,G2 ENTRY1 QR,842826,via FR App.,65
9/3/2024 17:56,86005,G5 ENTRY 3,895756,,65
9/3/2024 17:56,86005,G5 ENTRY 3,828195,,65
9/3/2024 17:56,86079,G5 ENTRY 3Z,828195,,65
9/3/2024 17:56,86021,G5 ENTRY 3 QR,828195,via FR App.,65
9/3/2024 17:55,86021,G5 ENTRY 3 QR,541260,via FR App.,65
9/3/2024 17:55,86079,G5 ENTRY 3Z,541260,,65
9/3/2024 17:54,86005,G5 ENTRY 3,810929,,65
9/3/2024 17:53,86008,G2 ENTRY1,841631,,65
9/3/2024 17:53,86072,G2 ENTRY TS,546378,Outside,230
9/3/2024 17:52,8D058,G1 ENTRY 3 QR,770873,via FR App.,65
9/3/2024 17:52,8D073,G1 ENTRY 1,770873,Outside,65
9/3/2024 17:51,86088,G2 ENTRY TS QR,448884,Outside,13
9/3/2024 17:51,86072,G2 ENTRY TS,852411,,13
9/3/2024 17:50,86005,G5 ENTRY 3,869853,Outside,13
9/3/2024 17:49,86001,G4 ENTRY 1,831597,,13
